"ID","ContinentCode","CountryCode","Year","GenderCode","M_Est_tob_curr_std","WHOSIS_000001","NCDMORT3070","R_Price_lowest_cost_estimate","R_Price_premium_estimate","R_Price_mp_estimate","R_total_tax_estimate"
"MNE2004M","EUR","MNE",2004,"MLE",NA,NA,32.75,NA,NA,NA,NA
"MNE2006B","EUR","MNE",2006,"BTSX",NA,NA,25.59,NA,NA,NA,NA
"MNE2006F","EUR","MNE",2006,"FMLE",NA,NA,18.89,NA,NA,NA,NA
"MNE2006M","EUR","MNE",2006,"MLE",NA,NA,32.63,NA,NA,NA,NA
"MNE2007B","EUR","MNE",2007,"BTSX",NA,NA,24.78,NA,NA,NA,NA
"MNE2007F","EUR","MNE",2007,"FMLE",NA,NA,18.64,NA,NA,NA,NA
"MNE2007M","EUR","MNE",2007,"MLE",NA,NA,31.32,NA,NA,NA,NA
"MNE2008B","EUR","MNE",2008,"BTSX",NA,NA,24.29,NA,NA,"0.5","0.45"
"MNE2008F","EUR","MNE",2008,"FMLE",NA,NA,18.49,NA,NA,NA,NA
"MNE2008M","EUR","MNE",2008,"MLE",NA,NA,30.52,NA,NA,NA,NA
"MNE2009B","EUR","MNE",2009,"BTSX",NA,NA,24.06,NA,NA,NA,NA
"MNE2009F","EUR","MNE",2009,"FMLE",NA,NA,18.31,NA,NA,NA,NA
"MNE2009M","EUR","MNE",2009,"MLE",NA,NA,30.25,NA,NA,NA,NA
"MNE2011B","EUR","MNE",2011,"BTSX",NA,NA,23.58,NA,NA,NA,NA
"MNE2011F","EUR","MNE",2011,"FMLE",NA,NA,17.69,NA,NA,NA,NA
"MNE2011M","EUR","MNE",2011,"MLE",NA,NA,29.85,NA,NA,NA,NA
"MNE2012B","EUR","MNE",2012,"BTSX",NA,NA,23.08,NA,NA,"1","0.81"
"MNE2012F","EUR","MNE",2012,"FMLE",NA,NA,17.65,NA,NA,NA,NA
"MNE2012M","EUR","MNE",2012,"MLE",NA,NA,28.87,NA,NA,NA,NA
"MNE2013B","EUR","MNE",2013,"BTSX",NA,NA,22.74,NA,NA,NA,NA
"MNE2013F","EUR","MNE",2013,"FMLE",NA,NA,17.1,NA,NA,NA,NA
"MNE2013M","EUR","MNE",2013,"MLE",NA,NA,28.67,NA,NA,NA,NA
"MNE2014B","EUR","MNE",2014,"BTSX",NA,NA,22.67,NA,NA,"1.3","0.78"
"MNE2014F","EUR","MNE",2014,"FMLE",NA,NA,16.74,NA,NA,NA,NA
"MNE2014M","EUR","MNE",2014,"MLE",NA,NA,28.8,NA,NA,NA,NA
"MNE2016B","EUR","MNE",2016,"BTSX",NA,NA,22.82,NA,NA,"1.7","0.75"
"MNE2016F","EUR","MNE",2016,"FMLE",NA,NA,16.41,NA,NA,NA,NA
"MNE2016M","EUR","MNE",2016,"MLE",NA,NA,29.32,NA,NA,NA,NA
"MNE2017B","EUR","MNE",2017,"BTSX",NA,NA,22.83,NA,NA,NA,NA
"MNE2017F","EUR","MNE",2017,"FMLE",NA,NA,16.21,NA,NA,NA,NA
"MNE2017M","EUR","MNE",2017,"MLE",NA,NA,29.48,NA,NA,NA,NA
"NLD2001B","EUR","NLD",2001,"BTSX",NA,NA,15.94,NA,NA,NA,NA
"NLD2001F","EUR","NLD",2001,"FMLE",NA,NA,12.29,NA,NA,NA,NA
"NLD2001M","EUR","NLD",2001,"MLE",NA,NA,19.57,NA,NA,NA,NA
"NLD2002B","EUR","NLD",2002,"BTSX",NA,NA,15.76,NA,NA,NA,NA
"NLD2002F","EUR","NLD",2002,"FMLE",NA,NA,12.29,NA,NA,NA,NA
"NLD2002M","EUR","NLD",2002,"MLE",NA,NA,19.19,NA,NA,NA,NA
"NLD2003B","EUR","NLD",2003,"BTSX",NA,NA,15.14,NA,NA,NA,NA
"NLD2003F","EUR","NLD",2003,"FMLE",NA,NA,11.85,NA,NA,NA,NA
"NLD2003M","EUR","NLD",2003,"MLE",NA,NA,18.38,NA,NA,NA,NA
"NLD2004B","EUR","NLD",2004,"BTSX",NA,NA,14.58,NA,NA,NA,NA
"NLD2004F","EUR","NLD",2004,"FMLE",NA,NA,11.47,NA,NA,NA,NA
"NLD2004M","EUR","NLD",2004,"MLE",NA,NA,17.64,NA,NA,NA,NA
"NLD2006B","EUR","NLD",2006,"BTSX",NA,NA,13.51,NA,NA,NA,NA
"NLD2006F","EUR","NLD",2006,"FMLE",NA,NA,10.82,NA,NA,NA,NA
"NLD2006M","EUR","NLD",2006,"MLE",NA,NA,16.15,NA,NA,NA,NA
"NLD2007B","EUR","NLD",2007,"BTSX",NA,NA,13.21,NA,NA,NA,NA
"NLD2007F","EUR","NLD",2007,"FMLE",NA,NA,10.73,NA,NA,NA,NA
"NLD2007M","EUR","NLD",2007,"MLE",NA,NA,15.66,NA,NA,NA,NA
"NLD2008B","EUR","NLD",2008,"BTSX",NA,NA,12.98,NA,NA,"4.74","0.74"
"NLD2008F","EUR","NLD",2008,"FMLE",NA,NA,10.76,NA,NA,NA,NA
"NLD2008M","EUR","NLD",2008,"MLE",NA,NA,15.17,NA,NA,NA,NA
"NLD2009B","EUR","NLD",2009,"BTSX",NA,NA,12.65,NA,NA,NA,NA
"NLD2009F","EUR","NLD",2009,"FMLE",NA,NA,10.41,NA,NA,NA,NA
"NLD2009M","EUR","NLD",2009,"MLE",NA,NA,14.86,NA,NA,NA,NA
"NLD2011B","EUR","NLD",2011,"BTSX",NA,NA,12.15,NA,NA,NA,NA
"NLD2011F","EUR","NLD",2011,"FMLE",NA,NA,10.41,NA,NA,NA,NA
"NLD2011M","EUR","NLD",2011,"MLE",NA,NA,13.87,NA,NA,NA,NA
"NLD2012B","EUR","NLD",2012,"BTSX",NA,NA,12.01,NA,NA,"5.68","0.72"
"NLD2012F","EUR","NLD",2012,"FMLE",NA,NA,10.24,NA,NA,NA,NA
"NLD2012M","EUR","NLD",2012,"MLE",NA,NA,13.76,NA,NA,NA,NA
"NLD2013B","EUR","NLD",2013,"BTSX",NA,NA,11.57,NA,NA,NA,NA
"NLD2013F","EUR","NLD",2013,"FMLE",NA,NA,9.84,NA,NA,NA,NA
"NLD2013M","EUR","NLD",2013,"MLE",NA,NA,13.28,NA,NA,NA,NA
"NLD2014B","EUR","NLD",2014,"BTSX",NA,NA,11.12,NA,NA,"6.32","0.73"
"NLD2014F","EUR","NLD",2014,"FMLE",NA,NA,9.6,NA,NA,NA,NA
"NLD2014M","EUR","NLD",2014,"MLE",NA,NA,12.63,NA,NA,NA,NA
"NLD2016B","EUR","NLD",2016,"BTSX",NA,NA,11.08,NA,NA,"6.63","0.72"
"NLD2016F","EUR","NLD",2016,"FMLE",NA,NA,9.63,NA,NA,NA,NA
"NLD2016M","EUR","NLD",2016,"MLE",NA,NA,12.53,NA,NA,NA,NA
"NLD2017B","EUR","NLD",2017,"BTSX",NA,NA,10.61,NA,NA,NA,NA
"NLD2017F","EUR","NLD",2017,"FMLE",NA,NA,9.24,NA,NA,NA,NA
"NLD2017M","EUR","NLD",2017,"MLE",NA,NA,11.99,NA,NA,NA,NA
"NOR2001B","EUR","NOR",2001,"BTSX",NA,NA,13.97,NA,NA,NA,NA
"NOR2001F","EUR","NOR",2001,"FMLE",NA,NA,10.93,NA,NA,NA,NA
"NOR2001M","EUR","NOR",2001,"MLE",NA,NA,17.06,NA,NA,NA,NA
"NOR2002B","EUR","NOR",2002,"BTSX",NA,NA,13.93,NA,NA,NA,NA
"NOR2002F","EUR","NOR",2002,"FMLE",NA,NA,10.71,NA,NA,NA,NA
"NOR2002M","EUR","NOR",2002,"MLE",NA,NA,17.2,NA,NA,NA,NA
"NOR2003B","EUR","NOR",2003,"BTSX",NA,NA,13.14,NA,NA,NA,NA
"NOR2003F","EUR","NOR",2003,"FMLE",NA,NA,10.35,NA,NA,NA,NA
"NOR2003M","EUR","NOR",2003,"MLE",NA,NA,15.98,NA,NA,NA,NA
"NOR2004B","EUR","NOR",2004,"BTSX",NA,NA,12.7,NA,NA,NA,NA
"NOR2004F","EUR","NOR",2004,"FMLE",NA,NA,10.03,NA,NA,NA,NA
"NOR2004M","EUR","NOR",2004,"MLE",NA,NA,15.38,NA,NA,NA,NA
"NOR2006B","EUR","NOR",2006,"BTSX",NA,NA,11.99,NA,NA,NA,NA
"NOR2006F","EUR","NOR",2006,"FMLE",NA,NA,9.47,NA,NA,NA,NA
"NOR2006M","EUR","NOR",2006,"MLE",NA,NA,14.5,NA,NA,NA,NA
"NOR2007B","EUR","NOR",2007,"BTSX",NA,NA,11.97,NA,NA,NA,NA
"NOR2007F","EUR","NOR",2007,"FMLE",NA,NA,9.56,NA,NA,NA,NA
"NOR2007M","EUR","NOR",2007,"MLE",NA,NA,14.35,NA,NA,NA,NA
"NOR2008B","EUR","NOR",2008,"BTSX",NA,NA,11.69,NA,NA,"71","0.73"
"NOR2008F","EUR","NOR",2008,"FMLE",NA,NA,9.49,NA,NA,NA,NA
"NOR2008M","EUR","NOR",2008,"MLE",NA,NA,13.85,NA,NA,NA,NA
"NOR2009B","EUR","NOR",2009,"BTSX",NA,NA,11.29,NA,NA,NA,NA
"NOR2009F","EUR","NOR",2009,"FMLE",NA,NA,9.06,NA,NA,NA,NA
"NOR2009M","EUR","NOR",2009,"MLE",NA,NA,13.48,NA,NA,NA,NA
"NOR2011B","EUR","NOR",2011,"BTSX",NA,NA,10.8,NA,NA,NA,NA
"NOR2011F","EUR","NOR",2011,"FMLE",NA,NA,8.75,NA,NA,NA,NA
"NOR2011M","EUR","NOR",2011,"MLE",NA,NA,12.81,NA,NA,NA,NA
"NOR2012B","EUR","NOR",2012,"BTSX",NA,NA,10.67,NA,NA,"87.5","0.73"
"NOR2012F","EUR","NOR",2012,"FMLE",NA,NA,8.7,NA,NA,NA,NA
"NOR2012M","EUR","NOR",2012,"MLE",NA,NA,12.58,NA,NA,NA,NA
"NOR2013B","EUR","NOR",2013,"BTSX",NA,NA,10.54,NA,NA,NA,NA
"NOR2013F","EUR","NOR",2013,"FMLE",NA,NA,8.6,NA,NA,NA,NA
"NOR2013M","EUR","NOR",2013,"MLE",NA,NA,12.41,NA,NA,NA,NA
"NOR2014B","EUR","NOR",2014,"BTSX",NA,NA,9.91,NA,NA,"97.9","0.69"
"NOR2014F","EUR","NOR",2014,"FMLE",NA,NA,8.21,NA,NA,NA,NA
"NOR2014M","EUR","NOR",2014,"MLE",NA,NA,11.57,NA,NA,NA,NA
"NOR2016B","EUR","NOR",2016,"BTSX",NA,NA,9.47,NA,NA,"108.6","0.66"
"NOR2016F","EUR","NOR",2016,"FMLE",NA,NA,7.94,NA,NA,NA,NA
"NOR2016M","EUR","NOR",2016,"MLE",NA,NA,10.96,NA,NA,NA,NA
"NOR2017B","EUR","NOR",2017,"BTSX",NA,NA,9.21,NA,NA,NA,NA
"NOR2017F","EUR","NOR",2017,"FMLE",NA,NA,7.7,NA,NA,NA,NA
"NOR2017M","EUR","NOR",2017,"MLE",NA,NA,10.68,NA,NA,NA,NA
"POL2001B","EUR","POL",2001,"BTSX",NA,NA,24.34,NA,NA,NA,NA
"POL2001F","EUR","POL",2001,"FMLE",NA,NA,15.7,NA,NA,NA,NA
"POL2001M","EUR","POL",2001,"MLE",NA,NA,33.69,NA,NA,NA,NA
"POL2002B","EUR","POL",2002,"BTSX",NA,NA,23.43,NA,NA,NA,NA
"POL2002F","EUR","POL",2002,"FMLE",NA,NA,15.05,NA,NA,NA,NA
"POL2002M","EUR","POL",2002,"MLE",NA,NA,32.54,NA,NA,NA,NA
"POL2003B","EUR","POL",2003,"BTSX",NA,NA,23.16,NA,NA,NA,NA
"POL2003F","EUR","POL",2003,"FMLE",NA,NA,14.84,NA,NA,NA,NA
"POL2003M","EUR","POL",2003,"MLE",NA,NA,32.2,NA,NA,NA,NA
"POL2004B","EUR","POL",2004,"BTSX",NA,NA,22.88,NA,NA,NA,NA
"POL2004F","EUR","POL",2004,"FMLE",NA,NA,14.61,NA,NA,NA,NA
"POL2004M","EUR","POL",2004,"MLE",NA,NA,31.84,NA,NA,NA,NA
"POL2006B","EUR","POL",2006,"BTSX",NA,NA,22.41,NA,NA,NA,NA
"POL2006F","EUR","POL",2006,"FMLE",NA,NA,14.31,NA,NA,NA,NA
"POL2006M","EUR","POL",2006,"MLE",NA,NA,31.16,NA,NA,NA,NA
"POL2007B","EUR","POL",2007,"BTSX",NA,NA,22.22,NA,NA,NA,NA
"POL2007F","EUR","POL",2007,"FMLE",NA,NA,14.23,NA,NA,NA,NA
"POL2007M","EUR","POL",2007,"MLE",NA,NA,30.82,NA,NA,NA,NA
"POL2008B","EUR","POL",2008,"BTSX",NA,NA,21.63,NA,NA,"5.75","0.94"
"POL2008F","EUR","POL",2008,"FMLE",NA,NA,13.87,NA,NA,NA,NA
"POL2008M","EUR","POL",2008,"MLE",NA,NA,30.01,NA,NA,NA,NA
"POL2009B","EUR","POL",2009,"BTSX",NA,NA,21.51,NA,NA,NA,NA
"POL2009F","EUR","POL",2009,"FMLE",NA,NA,13.83,NA,NA,NA,NA
"POL2009M","EUR","POL",2009,"MLE",NA,NA,29.78,NA,NA,NA,NA
"POL2011B","EUR","POL",2011,"BTSX",NA,NA,20.04,NA,NA,NA,NA
"POL2011F","EUR","POL",2011,"FMLE",NA,NA,13.09,NA,NA,NA,NA
"POL2011M","EUR","POL",2011,"MLE",NA,NA,27.5,NA,NA,NA,NA
"POL2012B","EUR","POL",2012,"BTSX",NA,NA,20.12,NA,NA,"11.6","0.8"
"POL2012F","EUR","POL",2012,"FMLE",NA,NA,13.21,NA,NA,NA,NA
"POL2012M","EUR","POL",2012,"MLE",NA,NA,27.5,NA,NA,NA,NA
"POL2013B","EUR","POL",2013,"BTSX",NA,NA,19.75,NA,NA,NA,NA
"POL2013F","EUR","POL",2013,"FMLE",NA,NA,12.98,NA,NA,NA,NA
"POL2013M","EUR","POL",2013,"MLE",NA,NA,26.97,NA,NA,NA,NA
"POL2014B","EUR","POL",2014,"BTSX",NA,NA,19.03,NA,NA,"13.7","0.8"
"POL2014F","EUR","POL",2014,"FMLE",NA,NA,12.72,NA,NA,NA,NA
"POL2014M","EUR","POL",2014,"MLE",NA,NA,25.78,NA,NA,NA,NA
"POL2016B","EUR","POL",2016,"BTSX",NA,NA,18.59,NA,NA,"14.7","0.78"
"POL2016F","EUR","POL",2016,"FMLE",NA,NA,12.24,NA,NA,NA,NA
"POL2016M","EUR","POL",2016,"MLE",NA,NA,25.36,NA,NA,NA,NA
"POL2017B","EUR","POL",2017,"BTSX",NA,NA,18.19,NA,NA,NA,NA
"POL2017F","EUR","POL",2017,"FMLE",NA,NA,12.14,NA,NA,NA,NA
"POL2017M","EUR","POL",2017,"MLE",NA,NA,24.64,NA,NA,NA,NA
"PRT2001B","EUR","PRT",2001,"BTSX",NA,NA,15.45,NA,NA,NA,NA
"PRT2001F","EUR","PRT",2001,"FMLE",NA,NA,10.68,NA,NA,NA,NA
"PRT2001M","EUR","PRT",2001,"MLE",NA,NA,20.64,NA,NA,NA,NA
"PRT2002B","EUR","PRT",2002,"BTSX",NA,NA,14.99,NA,NA,NA,NA
"PRT2002F","EUR","PRT",2002,"FMLE",NA,NA,10.23,NA,NA,NA,NA
"PRT2002M","EUR","PRT",2002,"MLE",NA,NA,20.15,NA,NA,NA,NA
"PRT2003B","EUR","PRT",2003,"BTSX",NA,NA,14.8,NA,NA,NA,NA
"PRT2003F","EUR","PRT",2003,"FMLE",NA,NA,10.01,NA,NA,NA,NA
"PRT2003M","EUR","PRT",2003,"MLE",NA,NA,19.99,NA,NA,NA,NA
"PRT2004B","EUR","PRT",2004,"BTSX",NA,NA,14.02,NA,NA,NA,NA
"PRT2004F","EUR","PRT",2004,"FMLE",NA,NA,9.54,NA,NA,NA,NA
"PRT2004M","EUR","PRT",2004,"MLE",NA,NA,18.88,NA,NA,NA,NA
"PRT2006B","EUR","PRT",2006,"BTSX",NA,NA,13.49,NA,NA,NA,NA
"PRT2006F","EUR","PRT",2006,"FMLE",NA,NA,8.8,NA,NA,NA,NA
"PRT2006M","EUR","PRT",2006,"MLE",NA,NA,18.54,NA,NA,NA,NA
"PRT2007B","EUR","PRT",2007,"BTSX",NA,NA,13.1,NA,NA,NA,NA
"PRT2007F","EUR","PRT",2007,"FMLE",NA,NA,8.7,NA,NA,NA,NA
"PRT2007M","EUR","PRT",2007,"MLE",NA,NA,17.85,NA,NA,NA,NA
"PRT2008B","EUR","PRT",2008,"BTSX",NA,NA,12.85,NA,NA,"3.3","0.8"
"PRT2008F","EUR","PRT",2008,"FMLE",NA,NA,8.43,NA,NA,NA,NA
"PRT2008M","EUR","PRT",2008,"MLE",NA,NA,17.63,NA,NA,NA,NA
"PRT2009B","EUR","PRT",2009,"BTSX",NA,NA,12.65,NA,NA,NA,NA
"PRT2009F","EUR","PRT",2009,"FMLE",NA,NA,8.42,NA,NA,NA,NA
"PRT2009M","EUR","PRT",2009,"MLE",NA,NA,17.23,NA,NA,NA,NA
"PRT2011B","EUR","PRT",2011,"BTSX",NA,NA,12.25,NA,NA,NA,NA
"PRT2011F","EUR","PRT",2011,"FMLE",NA,NA,7.98,NA,NA,NA,NA
"PRT2011M","EUR","PRT",2011,"MLE",NA,NA,16.86,NA,NA,NA,NA
"PRT2012B","EUR","PRT",2012,"BTSX",NA,NA,12.08,NA,NA,"4.2","0.76"
"PRT2012F","EUR","PRT",2012,"FMLE",NA,NA,7.82,NA,NA,NA,NA
"PRT2012M","EUR","PRT",2012,"MLE",NA,NA,16.7,NA,NA,NA,NA
"PRT2013B","EUR","PRT",2013,"BTSX",NA,NA,11.84,NA,NA,NA,NA
"PRT2013F","EUR","PRT",2013,"FMLE",NA,NA,7.53,NA,NA,NA,NA
"PRT2013M","EUR","PRT",2013,"MLE",NA,NA,16.5,NA,NA,NA,NA
"PRT2014B","EUR","PRT",2014,"BTSX",NA,NA,11.49,NA,NA,"4.5","0.75"
"PRT2014F","EUR","PRT",2014,"FMLE",NA,NA,7.42,NA,NA,NA,NA
"PRT2014M","EUR","PRT",2014,"MLE",NA,NA,15.92,NA,NA,NA,NA
"PRT2016B","EUR","PRT",2016,"BTSX",NA,NA,11.48,NA,NA,"4.8","0.74"
"PRT2016F","EUR","PRT",2016,"FMLE",NA,NA,7.33,NA,NA,NA,NA
"PRT2016M","EUR","PRT",2016,"MLE",NA,NA,16.02,NA,NA,NA,NA
"PRT2017B","EUR","PRT",2017,"BTSX",NA,NA,11.29,NA,NA,NA,NA
"PRT2017F","EUR","PRT",2017,"FMLE",NA,NA,7.28,NA,NA,NA,NA
"PRT2017M","EUR","PRT",2017,"MLE",NA,NA,15.68,NA,NA,NA,NA
"ROU2001B","EUR","ROU",2001,"BTSX",NA,NA,26.67,NA,NA,NA,NA
"ROU2001F","EUR","ROU",2001,"FMLE",NA,NA,19.15,NA,NA,NA,NA
"ROU2001M","EUR","ROU",2001,"MLE",NA,NA,34.67,NA,NA,NA,NA
"ROU2002B","EUR","ROU",2002,"BTSX",NA,NA,27.21,NA,NA,NA,NA
"ROU2002F","EUR","ROU",2002,"FMLE",NA,NA,19.53,NA,NA,NA,NA
"ROU2002M","EUR","ROU",2002,"MLE",NA,NA,35.4,NA,NA,NA,NA
"ROU2003B","EUR","ROU",2003,"BTSX",NA,NA,26.75,NA,NA,NA,NA
"ROU2003F","EUR","ROU",2003,"FMLE",NA,NA,18.97,NA,NA,NA,NA
"ROU2003M","EUR","ROU",2003,"MLE",NA,NA,35.09,NA,NA,NA,NA
"ROU2004B","EUR","ROU",2004,"BTSX",NA,NA,25.72,NA,NA,NA,NA
"ROU2004F","EUR","ROU",2004,"FMLE",NA,NA,18.13,NA,NA,NA,NA
"ROU2004M","EUR","ROU",2004,"MLE",NA,NA,33.9,NA,NA,NA,NA
"ROU2006B","EUR","ROU",2006,"BTSX",NA,NA,24.79,NA,NA,NA,NA
"ROU2006F","EUR","ROU",2006,"FMLE",NA,NA,17.27,NA,NA,NA,NA
"ROU2006M","EUR","ROU",2006,"MLE",NA,NA,32.93,NA,NA,NA,NA
"ROU2007B","EUR","ROU",2007,"BTSX",NA,NA,24.15,NA,NA,NA,NA
"ROU2007F","EUR","ROU",2007,"FMLE",NA,NA,16.65,NA,NA,NA,NA
"ROU2007M","EUR","ROU",2007,"MLE",NA,NA,32.21,NA,NA,NA,NA
"ROU2008B","EUR","ROU",2008,"BTSX",NA,NA,23.73,NA,NA,"6.5","0.72"
"ROU2008F","EUR","ROU",2008,"FMLE",NA,NA,16.1,NA,NA,NA,NA
"ROU2008M","EUR","ROU",2008,"MLE",NA,NA,31.89,NA,NA,NA,NA
"ROU2009B","EUR","ROU",2009,"BTSX",NA,NA,23.74,NA,NA,NA,NA
"ROU2009F","EUR","ROU",2009,"FMLE",NA,NA,15.94,NA,NA,NA,NA
"ROU2009M","EUR","ROU",2009,"MLE",NA,NA,32.03,NA,NA,NA,NA
"ROU2011B","EUR","ROU",2011,"BTSX",NA,NA,22.1,NA,NA,NA,NA
"ROU2011F","EUR","ROU",2011,"FMLE",NA,NA,14.73,NA,NA,NA,NA
"ROU2011M","EUR","ROU",2011,"MLE",NA,NA,29.91,NA,NA,NA,NA
"ROU2012B","EUR","ROU",2012,"BTSX",NA,NA,22,NA,NA,"13.5","0.73"
"ROU2012F","EUR","ROU",2012,"FMLE",NA,NA,14.67,NA,NA,NA,NA
"ROU2012M","EUR","ROU",2012,"MLE",NA,NA,29.77,NA,NA,NA,NA
"ROU2013B","EUR","ROU",2013,"BTSX",NA,NA,21.44,NA,NA,NA,NA
"ROU2013F","EUR","ROU",2013,"FMLE",NA,NA,14.35,NA,NA,NA,NA
"ROU2013M","EUR","ROU",2013,"MLE",NA,NA,28.98,NA,NA,NA,NA
"ROU2014B","EUR","ROU",2014,"BTSX",NA,NA,21.65,NA,NA,"14.5","0.75"
"ROU2014F","EUR","ROU",2014,"FMLE",NA,NA,14.31,NA,NA,NA,NA
"ROU2014M","EUR","ROU",2014,"MLE",NA,NA,29.41,NA,NA,NA,NA
"ROU2016B","EUR","ROU",2016,"BTSX",NA,NA,21.58,NA,NA,"16","0.72"
"ROU2016F","EUR","ROU",2016,"FMLE",NA,NA,14.2,NA,NA,NA,NA
"ROU2016M","EUR","ROU",2016,"MLE",NA,NA,29.34,NA,NA,NA,NA
"ROU2017B","EUR","ROU",2017,"BTSX",NA,NA,21.47,NA,NA,NA,NA
"ROU2017F","EUR","ROU",2017,"FMLE",NA,NA,14.06,NA,NA,NA,NA
"ROU2017M","EUR","ROU",2017,"MLE",NA,NA,29.26,NA,NA,NA,NA
"RUS2001B","EUR","RUS",2001,"BTSX",NA,NA,37.48,NA,NA,NA,NA
"RUS2001F","EUR","RUS",2001,"FMLE",NA,NA,24.6,NA,NA,NA,NA
"RUS2001M","EUR","RUS",2001,"MLE",NA,NA,51.5,NA,NA,NA,NA
"RUS2002B","EUR","RUS",2002,"BTSX",NA,NA,38.4,NA,NA,NA,NA
"RUS2002F","EUR","RUS",2002,"FMLE",NA,NA,25.14,NA,NA,NA,NA
"RUS2002M","EUR","RUS",2002,"MLE",NA,NA,52.77,NA,NA,NA,NA
"RUS2003B","EUR","RUS",2003,"BTSX",NA,NA,38.34,NA,NA,NA,NA
"RUS2003F","EUR","RUS",2003,"FMLE",NA,NA,25.02,NA,NA,NA,NA
"RUS2003M","EUR","RUS",2003,"MLE",NA,NA,52.82,NA,NA,NA,NA
"RUS2004B","EUR","RUS",2004,"BTSX",NA,NA,37.39,NA,NA,NA,NA
"RUS2004F","EUR","RUS",2004,"FMLE",NA,NA,24.28,NA,NA,NA,NA
"RUS2004M","EUR","RUS",2004,"MLE",NA,NA,51.82,NA,NA,NA,NA
"RUS2006B","EUR","RUS",2006,"BTSX",NA,NA,34.56,NA,NA,NA,NA
"RUS2006F","EUR","RUS",2006,"FMLE",NA,NA,22.36,NA,NA,NA,NA
"RUS2006M","EUR","RUS",2006,"MLE",NA,NA,48.41,NA,NA,NA,NA
