"ID","CountryCode","Year","GenderCode","TobaccoPrevalence","LifeExpectancy","Mortality","LowestPricEstTobacco","PremiumPricEstTobacco","MediumPriceEstTobacco","TotalTax","cost_mean","MediumPriceEstTobacco_who","AveragePrev","TobaccoPrevalence_who"
"TCD2015B","TCD",2015,"BTSX",9.4,57.91,23.63,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2015F","TCD",2015,"FMLE",3.3,59.63,23.19,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2015M","TCD",2015,"MLE",15.4,56.22,24.13,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2018B","TCD",2018,"BTSX",8.5,NA,23.16,NA,NA,"1000","0.34",NA,NA,NA,NA
"TCD2018F","TCD",2018,"FMLE",2.9,NA,22.96,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2018M","TCD",2018,"MLE",14.5,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2019B","TCD",2019,"BTSX",8.5,59.63,22.74,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2019F","TCD",2019,"FMLE",2.8,61.34,22.61,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2019M","TCD",2019,"MLE",14.2,57.95,22.92,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2020B","TCD",2020,"BTSX",8.3,NA,NA,"500","750","500","0.52",NA,NA,NA,NA
"TCD2020F","TCD",2020,"FMLE",2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2020M","TCD",2020,"MLE",13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2023B","TCD",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2023F","TCD",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2023M","TCD",2023,"MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2025B","TCD",2025,"BTSX",7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2025F","TCD",2025,"FMLE",2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TCD2025M","TCD",2025,"MLE",12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2000B","TGO",2000,"BTSX",14.4,55.95,26.54,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2000F","TGO",2000,"FMLE",4.8,58.13,23.62,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2000M","TGO",2000,"MLE",23.9,53.9,29.71,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2005B","TGO",2005,"BTSX",11.9,NA,27.44,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2005F","TGO",2005,"FMLE",3.4,NA,24.09,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2005M","TGO",2005,"MLE",20.3,NA,31.04,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2010B","TGO",2010,"BTSX",9.8,59.33,27.17,NA,NA,"380","0.22",NA,NA,NA,NA
"TGO2010F","TGO",2010,"FMLE",2.4,61.83,23.63,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2010M","TGO",2010,"MLE",17.2,57.04,30.94,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2015B","TGO",2015,"BTSX",8.2,61.92,25.57,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2015F","TGO",2015,"FMLE",1.7,64.83,22.61,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2015M","TGO",2015,"MLE",14.6,59.24,28.78,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2018B","TGO",2018,"BTSX",7.1,NA,24.06,NA,NA,"600","0.22",NA,NA,NA,NA
"TGO2018F","TGO",2018,"FMLE",1.4,NA,21.31,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2018M","TGO",2018,"MLE",13.2,NA,27.04,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2019B","TGO",2019,"BTSX",7.1,64.27,23.85,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2019F","TGO",2019,"FMLE",1.3,67.23,21.17,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2019M","TGO",2019,"MLE",12.8,61.52,26.75,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2020B","TGO",2020,"BTSX",6.8,NA,NA,"400","1200","700","0.41",NA,NA,NA,NA
"TGO2020F","TGO",2020,"FMLE",1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2020M","TGO",2020,"MLE",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2023B","TGO",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2023F","TGO",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2023M","TGO",2023,"MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2025B","TGO",2025,"BTSX",5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2025F","TGO",2025,"FMLE",0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGO2025M","TGO",2025,"MLE",10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2000B","TZA",2000,"BTSX",27.8,52.47,23.07,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2000F","TZA",2000,"FMLE",7.4,53.61,20.97,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2000M","TZA",2000,"MLE",48.1,51.28,25.54,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2005B","TZA",2005,"BTSX",20.7,NA,19.19,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2005F","TZA",2005,"FMLE",6.1,NA,18.21,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2005M","TZA",2005,"MLE",35.3,NA,20.45,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2010B","TZA",2010,"BTSX",15.5,61.39,19.16,NA,NA,"2500","0.26",NA,NA,NA,NA
"TZA2010F","TZA",2010,"FMLE",5,62.63,18.65,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2010M","TZA",2010,"MLE",26,60.02,19.87,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2015B","TZA",2015,"BTSX",11.6,65.36,17.7,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2015F","TZA",2015,"FMLE",4.1,67.26,17.31,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2015M","TZA",2015,"MLE",19,63.38,18.22,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2018B","TZA",2018,"BTSX",9.2,NA,17.41,NA,NA,"3500","0.32",NA,NA,NA,NA
"TZA2018F","TZA",2018,"FMLE",3.6,NA,16.87,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2018M","TZA",2018,"MLE",15.9,NA,18.09,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2019B","TZA",2019,"BTSX",9.2,67.34,17.41,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2019F","TZA",2019,"FMLE",3.5,69.26,16.85,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2019M","TZA",2019,"MLE",14.9,65.37,18.1,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2020B","TZA",2020,"BTSX",8.7,NA,NA,"2000","5000","4000","0.3",NA,NA,NA,NA
"TZA2020F","TZA",2020,"FMLE",3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2020M","TZA",2020,"MLE",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2023B","TZA",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2023F","TZA",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2023M","TZA",2023,"MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2025B","TZA",2025,"BTSX",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2025F","TZA",2025,"FMLE",2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TZA2025M","TZA",2025,"MLE",10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2000B","UGA",2000,"BTSX",24.7,48.76,30.28,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2000F","UGA",2000,"FMLE",13.6,50.75,25.27,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2000M","UGA",2000,"MLE",35.7,46.8,36.25,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2005B","UGA",2005,"BTSX",18.8,NA,28.88,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2005F","UGA",2005,"FMLE",9.8,NA,24.19,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2005M","UGA",2005,"MLE",27.8,NA,34.56,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2010B","UGA",2010,"BTSX",14.3,59.67,24.06,NA,NA,"1500","0.45",NA,NA,NA,NA
"UGA2010F","UGA",2010,"FMLE",7.1,62.21,19.7,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2010M","UGA",2010,"MLE",21.5,57.02,29.36,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2015B","UGA",2015,"BTSX",10.9,64.47,21.92,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2015F","UGA",2015,"FMLE",5.1,68.13,18.52,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2015M","UGA",2015,"MLE",16.7,60.81,26.06,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2018B","UGA",2018,"BTSX",8.9,NA,21.14,NA,NA,"3500","0.4",NA,NA,NA,NA
"UGA2018F","UGA",2018,"FMLE",4.3,NA,18.17,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2018M","UGA",2018,"MLE",14.3,NA,24.75,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2019B","UGA",2019,"BTSX",8.9,66.69,21.17,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2019F","UGA",2019,"FMLE",4,70.1,18.25,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2019M","UGA",2019,"MLE",13.7,63.24,24.7,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2020B","UGA",2020,"BTSX",8.4,NA,NA,"2500","8500","4000","0.35",NA,NA,NA,NA
"UGA2020F","UGA",2020,"FMLE",3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2020M","UGA",2020,"MLE",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2023B","UGA",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2023F","UGA",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2023M","UGA",2023,"MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2025B","UGA",2025,"BTSX",6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2025F","UGA",2025,"FMLE",2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UGA2025M","UGA",2025,"MLE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2000B","ZAF",2000,"BTSX",23.5,55.75,32.63,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2000F","ZAF",2000,"FMLE",11.8,58.63,27.64,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2000M","ZAF",2000,"MLE",35.2,53.08,38.03,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2005B","ZAF",2005,"BTSX",22.5,NA,32.27,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2005F","ZAF",2005,"FMLE",10.1,NA,27.92,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2005M","ZAF",2005,"MLE",34.9,NA,37.26,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2010B","ZAF",2010,"BTSX",21.6,57.14,31.31,NA,NA,"24.83","0.48",NA,NA,NA,NA
"ZAF2010F","ZAF",2010,"FMLE",8.7,59.24,26.9,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2010M","ZAF",2010,"MLE",34.4,55.04,36.4,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2015B","ZAF",2015,"BTSX",21,62.57,28.8,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2015F","ZAF",2015,"FMLE",7.5,65.34,24.68,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2015M","ZAF",2015,"MLE",34.4,59.82,33.57,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2018B","ZAF",2018,"BTSX",20.4,NA,25.46,NA,NA,"37.34","0.55",NA,NA,NA,NA
"ZAF2018F","ZAF",2018,"FMLE",7,NA,21.43,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2018M","ZAF",2018,"MLE",33.9,NA,30.16,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2019B","ZAF",2019,"BTSX",20.4,65.25,24.13,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2019F","ZAF",2019,"FMLE",6.7,68.29,20.43,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2019M","ZAF",2019,"MLE",34,62.2,28.48,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2020B","ZAF",2020,"BTSX",20.3,NA,NA,"25.67","45.4","43.84","0.53",NA,NA,NA,NA
"ZAF2020F","ZAF",2020,"FMLE",6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2020M","ZAF",2020,"MLE",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2023B","ZAF",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2023F","ZAF",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2023M","ZAF",2023,"MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2025B","ZAF",2025,"BTSX",19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2025F","ZAF",2025,"FMLE",5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZAF2025M","ZAF",2025,"MLE",33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2000B","ZMB",2000,"BTSX",19.9,44.46,33.02,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2000F","ZMB",2000,"FMLE",8.5,45.24,30.79,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2000M","ZMB",2000,"MLE",31.3,43.69,35.77,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2005B","ZMB",2005,"BTSX",18.1,NA,30.36,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2005F","ZMB",2005,"FMLE",6.9,NA,26.62,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2005M","ZMB",2005,"MLE",29.3,NA,34.83,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2010B","ZMB",2010,"BTSX",16.7,56.67,28.07,NA,NA,"8000","0.36",NA,NA,NA,NA
"ZMB2010F","ZMB",2010,"FMLE",5.6,59.06,24.5,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2010M","ZMB",2010,"MLE",27.8,54.27,32.41,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2015B","ZMB",2015,"BTSX",15.5,60.5,26.58,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2015F","ZMB",2015,"FMLE",4.6,63.02,22.8,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2015M","ZMB",2015,"MLE",26.4,57.93,31.03,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2018B","ZMB",2018,"BTSX",14.6,NA,25.58,NA,NA,"17.5","0.41",NA,NA,NA,NA
"ZMB2018F","ZMB",2018,"FMLE",4,NA,21.58,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2018M","ZMB",2018,"MLE",25.5,NA,30.23,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2019B","ZMB",2019,"BTSX",14.6,62.45,24.56,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2019F","ZMB",2019,"FMLE",3.9,65.37,20.57,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2019M","ZMB",2019,"MLE",25.3,59.54,29.19,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2020B","ZMB",2020,"BTSX",14.4,NA,NA,NA,NA,"21.2","0.39",NA,NA,NA,NA
"ZMB2020F","ZMB",2020,"FMLE",3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2020M","ZMB",2020,"MLE",25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2023B","ZMB",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2023F","ZMB",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2023M","ZMB",2023,"MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2025B","ZMB",2025,"BTSX",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2025F","ZMB",2025,"FMLE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZMB2025M","ZMB",2025,"MLE",23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2000B","ZWE",2000,"BTSX",21,46.57,21.37,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2000F","ZWE",2000,"FMLE",4.6,48.12,19.79,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2000M","ZWE",2000,"MLE",37.3,45.15,23.34,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2005B","ZWE",2005,"BTSX",18.1,NA,25.76,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2005F","ZWE",2005,"FMLE",3.5,NA,25.4,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2005M","ZWE",2005,"MLE",32.7,NA,26.31,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2010B","ZWE",2010,"BTSX",15.6,51.49,33.28,NA,NA,"0.5","0.52",NA,NA,NA,NA
"ZWE2010F","ZWE",2010,"FMLE",2.6,53.21,32.72,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2010M","ZWE",2010,"MLE",28.6,49.58,34.22,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2015B","ZWE",2015,"BTSX",13.6,58.48,31.09,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2015F","ZWE",2015,"FMLE",2,60.96,30.2,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2015M","ZWE",2015,"MLE",25.1,55.73,32.54,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2018B","ZWE",2018,"BTSX",12.1,NA,28.54,NA,NA,"1.75","0.36",NA,NA,NA,NA
"ZWE2018F","ZWE",2018,"FMLE",1.7,NA,27.43,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2018M","ZWE",2018,"MLE",23,NA,30.25,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2019B","ZWE",2019,"BTSX",12.1,60.68,28.39,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2019F","ZWE",2019,"FMLE",1.6,63.61,27.15,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2019M","ZWE",2019,"MLE",22.5,57.51,30.25,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2020B","ZWE",2020,"BTSX",11.7,NA,NA,"58","255","95","0.29",NA,NA,NA,NA
"ZWE2020F","ZWE",2020,"FMLE",1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2020M","ZWE",2020,"MLE",21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2023B","ZWE",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2023F","ZWE",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2023M","ZWE",2023,"MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2025B","ZWE",2025,"BTSX",10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2025F","ZWE",2025,"FMLE",1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZWE2025M","ZWE",2025,"MLE",19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2000B","ARG",2000,"BTSX",34,74.09,20.38,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2000F","ARG",2000,"FMLE",28.4,77.83,14.51,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2000M","ARG",2000,"MLE",39.6,70.34,26.63,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2005B","ARG",2005,"BTSX",31.5,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2005F","ARG",2005,"FMLE",26,NA,13.51,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2005M","ARG",2005,"MLE",36.9,NA,24.51,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2010B","ARG",2010,"BTSX",28.9,75.44,17.78,NA,NA,"5.38","0.69",NA,NA,NA,NA
"ARG2010F","ARG",2010,"FMLE",23.6,78.63,13.18,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2010M","ARG",2010,"MLE",34.2,72.14,22.81,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2015B","ARG",2015,"BTSX",26.6,76.17,16.47,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2015F","ARG",2015,"FMLE",21.5,79.3,12.53,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2015M","ARG",2015,"MLE",31.7,72.92,20.8,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2018B","ARG",2018,"BTSX",24.9,NA,16.06,NA,NA,"60","0.77",NA,NA,NA,NA
"ARG2018F","ARG",2018,"FMLE",20.3,NA,12.24,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2018M","ARG",2018,"MLE",30.3,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2019B","ARG",2019,"BTSX",24.9,76.58,15.72,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2019F","ARG",2019,"FMLE",19.9,79.5,12.14,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2019M","ARG",2019,"MLE",29.8,73.51,19.71,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2020B","ARG",2020,"BTSX",24.5,NA,NA,"29.4","157","141","0.77",NA,NA,NA,NA
"ARG2020F","ARG",2020,"FMLE",19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2020M","ARG",2020,"MLE",29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2023B","ARG",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2023F","ARG",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2023M","ARG",2023,"MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2025B","ARG",2025,"BTSX",22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2025F","ARG",2025,"FMLE",17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARG2025M","ARG",2025,"MLE",27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2000B","BHS",2000,"BTSX",10.7,70.94,19.85,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2000F","BHS",2000,"FMLE",4.2,74.19,17.06,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2000M","BHS",2000,"MLE",17.2,67.64,23.08,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2005B","BHS",2005,"BTSX",10.7,NA,20.13,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2005F","BHS",2005,"FMLE",3.7,NA,17.08,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2005M","BHS",2005,"MLE",17.6,NA,23.58,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2010B","BHS",2010,"BTSX",10.7,72.96,20.6,NA,NA,"2.69","0.31",NA,NA,NA,NA
"BHS2010F","BHS",2010,"FMLE",3.2,76.25,17.57,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2010M","BHS",2010,"MLE",18.1,69.64,23.99,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2015B","BHS",2015,"BTSX",10.6,72.92,19.4,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2015F","BHS",2015,"FMLE",2.8,76.08,16.48,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2015M","BHS",2015,"MLE",18.4,69.73,22.68,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2018B","BHS",2018,"BTSX",10.7,NA,19.78,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2018F","BHS",2018,"FMLE",2.6,NA,16.61,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2018M","BHS",2018,"MLE",18.7,NA,23.36,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2019B","BHS",2019,"BTSX",10.7,73.21,19.9,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2019F","BHS",2019,"FMLE",2.5,76.59,16.64,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2019M","BHS",2019,"MLE",18.8,69.85,23.57,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2020B","BHS",2020,"BTSX",10.6,NA,NA,"7.85","12.85","10","0.43",NA,NA,NA,NA
"BHS2020F","BHS",2020,"FMLE",2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2020M","BHS",2020,"MLE",18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2023B","BHS",2023,"BTSX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2023F","BHS",2023,"FMLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2023M","BHS",2023,"MLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2025B","BHS",2025,"BTSX",10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2025F","BHS",2025,"FMLE",2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHS2025M","BHS",2025,"MLE",19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2000B","BLZ",2000,"BTSX",15,70.34,23.43,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2000F","BLZ",2000,"FMLE",3.5,74.02,20.76,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2000M","BLZ",2000,"MLE",26.4,67.18,26.09,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2005B","BLZ",2005,"BTSX",13,NA,18.18,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2005F","BLZ",2005,"FMLE",2.9,NA,17.06,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2005M","BLZ",2005,"MLE",23,NA,19.33,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2010B","BLZ",2010,"BTSX",11.3,73.39,17.06,NA,NA,"5","0.59",NA,NA,NA,NA
"BLZ2010F","BLZ",2010,"FMLE",2.5,76.12,15.9,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2010M","BLZ",2010,"MLE",20,70.89,18.06,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2015B","BLZ",2015,"BTSX",9.7,74.05,16.37,NA,NA,NA,NA,NA,NA,NA,NA
"BLZ2015F","BLZ",2015,"FMLE",2.1,77.29,14.26,NA,NA,NA,NA,NA,NA,NA,NA
